COMPANY_ID,RISK_RANK,RISK_SCORE,RISK_PERCENTILE,RISK_GROUP,RECOMMENDED_ACTION,ANALYST_REVIEW,ACTUAL_BANKRUPT,ACTUAL_STATUS
ESIK-03227,705,0.0030399489,39.82905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04447,706,0.0030291064,39.743589743589745,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04401,707,0.003024282,39.65811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00229,708,0.0030207958,39.572649572649574,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03633,709,0.0030081302,39.48717948717949,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04712,710,0.0030042701,39.401709401709404,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04889,711,0.0030019174,39.31623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04531,712,0.0029932726,39.23076923076923,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04958,713,0.0029917106,39.14529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05249,714,0.0029845892,39.05982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03258,715,0.0029823808,38.97435897435898,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03758,716,0.002970387,38.88888888888889,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03296,717,0.002966282,38.80341880341881,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05042,718,0.002961771,38.71794871794872,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04337,719,0.0029443898,38.63247863247864,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01271,720,0.0029403584,38.54700854700855,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02121,721,0.002935545,38.46153846153847,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05227,722,0.002926957,38.37606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02017,723,0.0029228064,38.2905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03400,724,0.0029221978,38.205128205128204,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04173,725,0.0029142587,38.11965811965812,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04459,726,0.00288083,38.034188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04354,727,0.0028778936,37.94871794871795,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01047,728,0.002876918,37.863247863247864,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02678,729,0.002875332,37.77777777777778,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02881,730,0.0028731604,37.69230769230769,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01560,731,0.0028649427,37.60683760683761,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03848,732,0.0028618851,37.52136752136752,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05319,733,0.002847286,37.43589743589744,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04409,734,0.0028397904,37.35042735042735,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01641,735,0.002835044,37.26495726495727,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00855,736,0.0028082565,37.17948717948718,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04289,737,0.002794637,37.0940170940171,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00673,738,0.0027860738,37.00854700854701,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04416,739,0.0027802652,36.92307692307693,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02640,740,0.002765329,36.83760683760684,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00558,741,0.0027628161,36.75213675213676,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05102,742,0.002760694,36.666666666666664,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02919,743,0.002746854,36.58119658119658,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03705,744,0.0027385226,36.495726495726494,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02892,745,0.0027348083,36.41025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00272,746,0.0026982068,36.324786324786324,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00748,747,0.0026735577,36.23931623931624,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01154,748,0.0026690708,36.15384615384615,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02442,749,0.0026669952,36.06837606837607,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04853,750,0.0026662303,35.98290598290598,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04304,751,0.002662481,35.8974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05143,752,0.0026545539,35.81196581196581,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03763,753,0.002639641,35.72649572649573,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04123,754,0.0026333528,35.64102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02545,755,0.0026316626,35.55555555555556,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04921,756,0.0026181727,35.47008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04279,757,0.0026146327,35.38461538461539,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05140,758,0.002603922,35.2991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04120,759,0.0025996654,35.21367521367522,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00544,760,0.0025953837,35.128205128205124,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02474,761,0.002583917,35.04273504273504,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03092,762,0.0025793272,34.957264957264954,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01919,763,0.0025587645,34.87179487179487,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03967,764,0.0025488907,34.78632478632478,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02343,765,0.002541029,34.7008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04115,766,0.0025398,34.61538461538461,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03217,767,0.002537653,34.52991452991453,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04977,768,0.0025375169,34.44444444444444,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01053,769,0.0025293615,34.35897435897436,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00317,770,0.0025235994,34.27350427350427,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00278,771,0.0025046996,34.18803418803419,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05126,772,0.0024998626,34.1025641025641,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04298,773,0.0024966197,34.01709401709402,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03436,774,0.0024688367,33.93162393162393,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03724,775,0.0024685115,33.84615384615385,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01643,776,0.002466949,33.76068376068376,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05116,777,0.0024535344,33.675213675213676,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00395,778,0.0024392202,33.589743589743584,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04841,779,0.0024290797,33.5042735042735,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02569,780,0.002414046,33.418803418803414,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00709,781,0.0023965335,33.33333333333333,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01436,782,0.0023911474,33.24786324786324,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03091,783,0.0023663999,33.16239316239316,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00932,784,0.002365299,33.07692307692307,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00543,785,0.0023604229,32.99145299145299,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01213,786,0.0023569681,32.9059829059829,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04413,787,0.002343158,32.82051282051282,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02466,788,0.0023399934,32.73504273504273,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05386,789,0.0023343475,32.64957264957265,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01257,790,0.0023231714,32.56410256410256,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04985,791,0.0023228354,32.47863247863248,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01731,792,0.0023220112,32.39316239316239,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02931,793,0.0023176519,32.30769230769231,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02925,794,0.002292051,32.22222222222222,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03730,795,0.0022835592,32.136752136752136,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00467,796,0.002273477,32.05128205128205,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03561,797,0.002271572,31.965811965811962,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00118,798,0.002244463,31.880341880341877,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00708,799,0.0022331073,31.794871794871792,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03364,800,0.0022198777,31.709401709401707,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01713,801,0.0022197287,31.62393162393162,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02656,802,0.002218294,31.538461538461537,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02703,803,0.0022100715,31.45299145299145,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03381,804,0.0022029202,31.367521367521366,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02666,805,0.0022017162,31.28205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00489,806,0.0021943424,31.196581196581196,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02599,807,0.0021909822,31.11111111111111,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03438,808,0.002189915,31.025641025641026,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04342,809,0.002159368,30.94017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03519,810,0.0021546758,30.854700854700855,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02223,811,0.002153415,30.76923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00074,812,0.0021530832,30.683760683760685,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03200,813,0.0021485598,30.5982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04199,814,0.0021413858,30.512820512820515,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04593,815,0.0021333394,30.427350427350426,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00208,816,0.0020835695,30.34188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05122,817,0.002052493,30.256410256410255,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05415,818,0.002048509,30.17094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01554,819,0.0020480158,30.085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02403,820,0.0020369047,30.0,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05149,821,0.0020335498,29.914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00396,822,0.0020171287,29.82905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01495,823,0.0020061543,29.743589743589745,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02555,824,0.0020060055,29.65811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03756,825,0.0020006408,29.572649572649574,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04139,826,0.0019910622,29.48717948717949,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04248,827,0.0019903232,29.401709401709404,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03571,828,0.001986835,29.31623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01364,829,0.001981305,29.230769230769234,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03031,830,0.0019571558,29.14529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04801,831,0.0019396667,29.059829059829063,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02342,832,0.0019339841,28.974358974358978,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04052,833,0.0019311971,28.888888888888886,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04829,834,0.0019296602,28.8034188034188,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04379,835,0.0019277097,28.717948717948715,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00011,836,0.0019265927,28.63247863247863,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00290,837,0.0019165749,28.547008547008545,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00294,838,0.0019033119,28.46153846153846,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03696,839,0.0019024296,28.376068376068375,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05338,840,0.0018978032,28.29059829059829,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01331,841,0.0018957785,28.205128205128204,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00801,842,0.0018913075,28.11965811965812,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02754,843,0.0018803083,28.034188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00435,844,0.001878531,27.94871794871795,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01583,845,0.0018764365,27.863247863247864,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01030,846,0.0018729799,27.77777777777778,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02372,847,0.0018655752,27.692307692307693,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03694,848,0.0018502217,27.60683760683761,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01356,849,0.0018474453,27.521367521367523,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01203,850,0.0018440499,27.435897435897438,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02794,851,0.001843864,27.350427350427353,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01608,852,0.0018332973,27.264957264957264,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03056,853,0.0018326743,27.17948717948718,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00905,854,0.0018298808,27.094017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03559,855,0.001824078,27.00854700854701,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02915,856,0.0018195896,26.923076923076923,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04109,857,0.0018086039,26.837606837606838,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01179,858,0.0018029227,26.752136752136753,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04188,859,0.0017756628,26.666666666666668,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02621,860,0.0017750536,26.581196581196583,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03699,861,0.0017750129,26.495726495726498,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01596,862,0.0017673663,26.410256410256412,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05277,863,0.0017570448,26.324786324786327,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02058,864,0.001756253,26.239316239316242,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03113,865,0.0017530341,26.153846153846157,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04420,866,0.0017459415,26.06837606837607,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01551,867,0.0017365548,25.982905982905987,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01892,868,0.0017246323,25.8974358974359,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01741,869,0.0017135603,25.811965811965816,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03961,870,0.001687304,25.726495726495724,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02478,871,0.0016836148,25.64102564102564,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05130,872,0.0016818133,25.555555555555554,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03435,873,0.0016617909,25.47008547008547,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01433,874,0.001653598,25.384615384615383,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02616,875,0.0016489279,25.299145299145298,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01804,876,0.0016473979,25.213675213675213,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01543,877,0.001641511,25.128205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01857,878,0.0016318986,25.042735042735043,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03169,879,0.0016313284,24.957264957264957,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01863,880,0.0016062296,24.871794871794872,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02916,881,0.0016060545,24.786324786324787,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03884,882,0.001605537,24.700854700854702,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02972,883,0.0015978676,24.615384615384617,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04951,884,0.0015973725,24.529914529914528,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04375,885,0.0015944502,24.444444444444443,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01895,886,0.0015866812,24.358974358974358,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03587,887,0.00158154,24.273504273504273,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02445,888,0.0015803974,24.188034188034187,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04330,889,0.0015649474,24.102564102564102,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00406,890,0.0015605445,24.017094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01581,891,0.0015565916,23.931623931623932,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03877,892,0.0015548866,23.846153846153847,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02141,893,0.0015526504,23.760683760683758,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02070,894,0.0015382217,23.675213675213673,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01332,895,0.001538156,23.589743589743588,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05263,896,0.0015291572,23.504273504273502,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04669,897,0.0015203905,23.418803418803417,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02809,898,0.0015162757,23.333333333333332,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01483,899,0.00151417,23.247863247863247,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04692,900,0.0015124903,23.162393162393162,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03033,901,0.0015039673,23.076923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02329,902,0.0015030826,22.99145299145299,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01914,903,0.0015009635,22.905982905982906,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03395,904,0.0014959117,22.82051282051282,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03562,905,0.001487795,22.735042735042736,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03001,906,0.001487302,22.64957264957265,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04443,907,0.0014838673,22.564102564102566,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01126,908,0.0014779198,22.47863247863248,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00615,909,0.0014744427,22.393162393162395,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00019,910,0.0014678304,22.30769230769231,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00891,911,0.0014613952,22.22222222222222,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01277,912,0.001461135,22.136752136752136,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00440,913,0.0014452698,22.05128205128205,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02607,914,0.0014304135,21.965811965811966,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01372,915,0.0014298876,21.88034188034188,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04651,916,0.0014290083,21.794871794871796,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04476,917,0.0014231516,21.70940170940171,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00862,918,0.0014220332,21.623931623931625,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04632,919,0.0014117493,21.53846153846154,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00747,920,0.0014103343,21.45299145299145,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01198,921,0.0014081071,21.367521367521366,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03538,922,0.0014068392,21.28205128205128,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04965,923,0.0014065371,21.196581196581196,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03672,924,0.0014049956,21.11111111111111,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02367,925,0.0013965892,21.025641025641026,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00420,926,0.0013959057,20.94017094017094,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04516,927,0.0013898661,20.854700854700855,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01865,928,0.0013869036,20.76923076923077,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01197,929,0.0013773344,20.68376068376068,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01282,930,0.0013668955,20.598290598290596,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04445,931,0.0013658011,20.51282051282051,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03334,932,0.0013604311,20.427350427350426,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-02164,933,0.0013536091,20.34188034188034,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05427,934,0.0013481342,20.256410256410255,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01942,935,0.0013470883,20.17094017094017,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-05045,936,0.001346031,20.085470085470085,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-00385,937,0.001341121,20.0,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-04690,938,0.0013350067,19.914529914529915,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-03330,939,0.001333457,19.82905982905983,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
ESIK-01478,940,0.0013280577,19.743589743589745,Düşük - %20 sonrası,Rutin izleme,0,0,İflas Etmedi
